Squad,Age,Born,90s,Touches,Def_Pen_Touches,Def_3rd_Touches,Mid_3rd_Touches,Att_3rd_Touches,Att_Pen_Touches,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
692,Florian Valot\ad454d78,fr FRA,MFDF,NY Red Bulls,27,1993,1.1,61,1,13,23,28,5,56,1,2,50.0,1,0,38,201,73,4,2,0,1,1,45,37,82.2,6,Matches
693,José Van Rankin\09ce2ebe,mx MEX,DF,Portland Timbers,27,1993,27.2,1668,106,562,709,518,25,1447,23,41,56.1,25,1,1021,5039,2979,138,55,6,31,9,1087,995,91.5,58,Matches
694,Freddy Vargas\3c1e61cf,ve VEN,FW,FC Dallas,21,1999,6.0,312,6,38,137,162,32,289,15,25,60.0,16,2,213,1161,696,37,12,6,19,21,283,214,75.6,48,Matches
695,Obed Vargas\9cc1fde4,us USA,FW,Seattle,15,2005,0.8,22,0,10,7,6,0,22,1,2,50.0,1,0,13,52,34,2,1,0,3,0,18,13,72.2,0,Matches
696,Indiana Vassilev\04e195ee,us USA,FWMF,Inter Miami,19,2001,8.9,311,0,37,150,150,20,306,10,18,55.6,11,2,236,1501,799,35,14,6,15,9,320,246,76.9,31,Matches
697,Brandon Vazquez\c570cf22,us USA,FW,FC Cincinnati,22,1998,9.5,346,15,40,164,165,48,334,4,9,44.4,4,0,212,1045,405,23,10,5,30,15,395,241,61.0,82,Matches
698,Víctor Vázquez\6c564d36,es ESP,MFFW,LA Galaxy,34,1987,18.1,1239,16,126,710,495,37,1115,12,17,70.6,14,0,911,4133,2050,100,48,6,23,19,1079,944,87.5,81,Matches
699,Carlos Vela\e0cd04e0,mx MEX,FW,Los Angeles FC,31,1989,14.1,791,5,39,286,523,96,701,34,62,54.8,37,6,619,3452,1577,103,26,17,29,41,813,581,71.5,141,Matches
700,Matías Vera\fe529f25,ar ARG,MF,Houston Dynamo,25,1995,27.2,1342,66,374,752,302,43,1308,20,29,69.0,21,2,882,3894,2037,72,20,2,31,25,984,881,89.5,54,Matches
701,Kenneth Vermeer\22a94b80,nl NED,GK,FC Cincinnati,35,1986,18.7,586,535,580,6,0,0,367,0,0,,0,0,227,842,349,0,0,0,1,0,204,202,99.0,0,Matches
702,Ranko Veselinović\366609b6,rs SRB,DF,Vancouver,21,1999,22.2,1151,198,758,437,32,21,1117,6,6,100.0,6,1,721,4100,1858,37,5,0,2,5,766,754,98.4,0,Matches
703,Jorge Villafaña\32337fb2,us USA,DF,LA Galaxy,31,1989,18.8,1139,60,374,586,260,17,976,12,17,70.6,14,0,697,3687,2062,75,25,3,11,10,768,705,91.8,38,Matches
704,Alex Villanueva\c168f022,us USA,DFFW,Seattle,18,2002,0.1,15,0,4,7,5,0,12,0,0,,0,0,9,52,24,0,0,0,1,0,8,8,100.0,1,Matches
705,Sam Vines\2d6e535f,us USA,DF,Colorado Rapids,21,1999,8.0,490,29,116,222,176,16,394,6,18,33.3,7,0,280,1216,750,29,11,1,14,9,337,295,87.5,28,Matches
706,Kai Wagner\fdc715d9,de GER,DF,Philadelphia,23,1997,31.5,2293,114,640,1076,734,33,1910,16,28,57.1,16,1,1330,7338,4355,171,60,8,14,16,1367,1286,94.1,53,Matches
707,Anton Walkes\8a062bba,eng ENG,DF,Atlanta Utd,23,1997,30.8,2049,239,1143,933,96,23,1988,6,6,100.0,6,0,1365,6893,3643,72,17,0,5,9,1458,1428,97.9,1,Matches
708,Rémi Walter\0984c5d5,fr FRA,MF,Sporting KC,25,1995,21.0,1233,30,275,755,284,15,1187,16,22,72.7,17,1,868,4267,1839,74,22,2,18,17,887,818,92.2,32,Matches
709,Victor Wanyama\e0900238,ke KEN,MF,CF Montréal,29,1991,26.2,1739,55,437,1103,327,34,1708,43,55,78.2,43,1,1307,6347,2961,122,41,5,25,30,1362,1289,94.6,42,Matches
710,Collen Warner\75babbce,us USA,MF,Colorado Rapids,32,1988,9.7,504,24,126,327,80,6,489,7,15,46.7,7,0,347,1474,605,24,11,1,7,10,361,347,96.1,12,Matches
711,Taylor Washington\480d3bcc,us USA,DF,Nashville,27,1993,11.5,544,37,170,266,146,7,477,5,7,71.4,6,0,332,2323,1285,54,21,4,8,4,372,341,91.7,14,Matches
712,Joel Waterman\47ddcc22,ca CAN,DF,CF Montréal,25,1996,20.6,1417,141,660,757,87,3,1370,10,11,90.9,10,0,974,5478,2898,89,23,0,4,5,1014,996,98.2,3,Matches
713,Patrick Weah\ae2ee5a5,lr LBR,FW,Minnesota Utd,17,2003,0.2,10,0,0,2,8,3,10,0,0,,0,0,6,13,12,1,0,0,0,0,15,7,46.7,1,Matches
714,Quentin Westberg\5480ae05,us USA,GK,Toronto FC,34,1986,10.0,371,329,371,0,0,0,283,0,0,,0,0,197,855,507,0,0,0,2,1,175,174,99.4,0,Matches
715,Brian White\54c948de,us USA,MFFW,NY Red Bulls,24,1996,2.2,80,0,3,28,53,11,79,1,5,20.0,1,0,43,216,151,9,2,6,10,5,108,53,49.1,14,Matches
716,Brian White\54c948de,us USA,FW,Vancouver,24,1996,21.3,678,17,49,316,331,101,665,7,22,31.8,7,0,358,980,390,24,5,8,62,37,992,517,52.1,156,Matches
717,Augustine Williams\8bb1c744,sl SLE,FW,LA Galaxy,23,1997,1.0,31,0,2,14,16,6,30,1,2,50.0,2,0,17,93,26,2,1,1,2,1,56,24,42.9,5,Matches
718,Derrick Williams\c0a28fbd,ie IRL,DF,LA Galaxy,28,1993,18.5,1371,222,818,587,75,19,1329,8,8,100.0,8,0,916,5536,3505,81,23,0,4,4,1012,996,98.4,5,Matches
719,Josh Williams\06098bfc,us USA,DF,Columbus Crew,32,1988,15.2,865,154,522,363,25,9,829,1,1,100.0,1,0,519,2532,1272,26,3,0,3,3,562,550,97.9,1,Matches
720,Eryk Williamson\e0364352,us USA,MF,Portland Timbers,23,1997,10.5,543,30,137,303,155,20,523,18,30,60.0,18,0,396,2258,1364,57,24,4,8,21,416,369,88.7,26,Matches
721,Joe Willis\467f09c8,us USA,GK,Nashville,32,1988,34.0,955,881,954,4,0,0,670,1,1,100.0,1,0,429,2124,1080,0,0,0,2,0,354,350,98.9,0,Matches
722,Danny Wilson\9cfe9254,sct SCO,DF,Colorado Rapids,29,1991,27.2,1609,276,994,669,41,29,1560,2,7,28.6,3,0,1103,5911,3386,50,1,0,4,2,1174,1154,98.3,3,Matches
723,Owen Wolff\9edc70d6,us USA,MFFW,Austin FC,16,2004,0.1,14,0,6,7,2,0,14,0,0,,0,0,8,20,10,0,0,0,0,0,10,9,90.0,0,Matches
724,Tyler Wolff\0985c282,us USA,MFFW,Atlanta Utd,17,2003,2.5,104,2,25,54,33,3,101,2,8,25.0,3,0,71,343,195,8,2,1,4,3,87,72,82.8,9,Matches
725,Chris Wondolowski\37f46eda,us USA,FWMF,San Jose,38,1983,14.0,434,15,48,221,186,60,404,4,12,33.3,5,1,267,1164,507,25,7,4,15,19,483,316,65.4,86,Matches
726,Bobby Wood\9853983f,us USA,FWMF,Real Salt Lake,28,1992,6.9,225,6,14,114,111,38,220,6,7,85.7,7,1,139,861,450,27,9,6,18,15,311,179,57.6,44,Matches
727,Vito Wormgoor\31d7acd1,nl NED,DF,Columbus Crew,32,1988,14.3,920,142,559,376,18,12,906,0,0,,0,0,598,2593,1312,19,0,0,2,1,693,677,97.7,3,Matches
728,Bradley Wright-Phillips\9bb42ab8,eng ENG,FW,Columbus Crew,35,1985,7.3,238,9,25,122,101,16,228,7,10,70.0,8,1,130,418,210,13,2,1,18,8,397,180,45.3,46,Matches
729,William Yarbrough\ec646e88,us USA,GK,Colorado Rapids,31,1989,33.0,982,913,981,1,0,0,648,2,2,100.0,2,0,373,2029,967,0,0,0,1,0,310,308,99.4,0,Matches
730,Dru Yearwood\2eb09121,eng ENG,MF,NY Red Bulls,20,2000,18.8,860,19,147,491,283,26,856,33,46,71.7,36,3,516,2966,1672,72,28,6,23,23,530,474,89.4,41,Matches
731,Griffin Yow\ddd5cf39,us USA,DFFW,D.C. United,18,2002,2.7,154,5,35,61,71,7,134,3,9,33.3,3,0,97,850,580,28,7,2,7,12,111,84,75.7,8,Matches
732,Jackson Yueill\7dce16bf,us USA,MF,San Jose,23,1997,28.4,1717,74,454,1053,328,34,1631,23,37,62.2,25,3,1202,5341,2661,83,24,4,18,31,1327,1227,92.5,48,Matches
733,Renzo Zambrano\526bf96c,ve VEN,MF,Portland Timbers,26,1994,6.6,381,13,108,247,66,1,370,6,8,75.0,6,0,276,1360,779,19,11,0,8,14,282,260,92.2,15,Matches
734,Gyasi Zardes\09ae7f92,us USA,FW,Columbus Crew,29,1991,17.3,545,24,79,255,237,79,528,9,19,47.4,12,1,314,1320,533,26,6,7,41,32,834,409,49.0,102,Matches
735,Eriq Zavaleta\edbfbb3f,sv SLV,DF,Toronto FC,28,1992,11.3,582,81,320,266,23,3,570,1,1,100.0,1,0,339,1402,716,16,4,0,2,0,367,359,97.8,2,Matches
736,Gedion Zelalem\b15ac68f,us USA,MF,NYCFC,24,1997,1.1,119,1,15,82,32,1,114,3,3,100.0,3,0,86,442,214,9,4,0,2,1,96,93,96.9,4,Matches
737,Lucas Zelarayán\3ce30893,am ARM,MF,Columbus Crew,28,1992,29.1,1791,6,119,818,995,104,1518,86,147,58.5,91,8,1341,6627,3121,180,71,19,97,97,1559,1236,79.3,252,Matches
738,Walker Zimmerman\220fa883,us USA,DF,Nashville,27,1993,22.7,1288,225,772,484,80,60,1253,1,2,50.0,1,0,709,2985,1505,28,3,0,8,6,826,797,96.5,12,Matches
739,Rida Zouhir\e1e65f24,ca CAN,MF,CF Montréal,17,2003,0.2,10,1,4,6,0,0,10,0,1,0.0,0,0,5,25,0,0,0,0,0,0,8,6,75.0,0,Matches
740,Ethan Zubak\9f39b6cf,us USA,FWMF,LA Galaxy,22,1998,7.5,267,3,34,113,139,40,260,8,12,66.7,8,1,176,889,480,18,6,3,17,20,309,194,62.8,39,Matches
741,Dario Župarić\c6f99e42,ba BIH,DF,Portland Timbers,28,1992,30.0,1336,274,896,489,33,17,1293,4,5,80.0,4,0,750,4320,2013,25,3,0,4,8,790,775,98.1,4,Matches
742,Graham Zusi\9ba42447,us USA,DF,Sporting KC,34,1986,23.6,1947,102,601,988,494,16,1736,20,30,66.7,20,0,1286,6609,3628,137,50,2,17,12,1365,1306,95.7,37,Matches
743,Guðmundur Þórarinsson\ded30989,is ISL,DF,NYCFC,28,1992,18.3,1196,34,325,541,414,28,1005,14,24,58.3,16,1,718,3440,1858,84,34,5,11,20,787,712,90.5,66,Matches
